Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,attack_type
80,100005195,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.46987169,0.089995325,12500000.0,35400000.0,100000000,47,100000000,25000000.0,50000000.0,100000000,176,100000000,33300000.0,57700000.0,100000000,710,0,0,0,0,168,136,0.049997403,0.039997922,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,5466.0,0.0,5466,5466,100000000.0,0.0,100000000,100000000,DoS slowloris,DoS
80,100004468,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.469889645,0.089995979,12500000.0,35400000.0,100000000,25,100000000,25000000.0,50000000.0,100000000,581,100000000,33300000.0,57700000.0,100000000,1342,0,0,0,0,168,136,0.049997766,0.039998213,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,4738.0,0.0,4738,4738,100000000.0,0.0,100000000,100000000,DoS slowloris,DoS
80,100003145,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.469922321,0.08999717,12500000.0,35400000.0,100000000,45,100000000,25000000.0,50000000.0,100000000,406,100000000,33300000.0,57700000.0,100000000,1206,0,0,0,0,168,136,0.049998428,0.039998742,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,3460.0,0.0,3460,3460,100000000.0,0.0,100000000,100000000,DoS slowloris,DoS
80,100001940,11,3,1681,0,239,0,152.8181818,118.0371282,0,0,0.0,0.0,16.80967389,0.139997284,7692456.923,24000000.0,87200000,17,100000000,10000000.0,27200000.0,87200000,583,100000000,50000000.0,52600000.0,87200000,12800000,0,0,0,0,360,104,0.109997866,0.029999418,0,239,112.0666667,121.8403327,14845.06667,0,0,0,1,0,0,0,0,0,120.0714286,152.8181818,0.0,360,0,0,0,0,0,0,11,1681,3,0,29200,235,9,32,3207874.5,4536423.049,6415610,139,46800000.0,57100000.0,87200000,6416111,DoS slowloris,DoS
80,106047675,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329141115,0.08486749,13300000.0,35100000.0,100000000,29,106000000,26500000.0,49100000.0,100000000,767,106000000,35300000.0,56100000.0,100000000,1548,0,0,0,0,168,136,0.047148606,0.037718884,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,838.5,1078.337841,1601,76,53000000.0,66400000.0,100000000,6046201,DoS slowloris,DoS
80,106046087,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329175993,0.084868761,13300000.0,35100000.0,100000000,17,106000000,26500000.0,49100000.0,100000000,17,106000000,35300000.0,56100000.0,100000000,552,0,0,0,0,168,136,0.047149312,0.037719449,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,357.0,371.9381669,620,94,53000000.0,66400000.0,100000000,6045806,DoS slowloris,DoS
80,106045308,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329193103,0.084869384,13300000.0,35100000.0,100000000,61,106000000,26500000.0,49100000.0,100000000,285,106000000,35300000.0,56100000.0,100000000,885,0,0,0,0,168,136,0.047149658,0.037719726,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,518.0,605.2834047,946,90,53000000.0,66400000.0,100000000,6044665,DoS slowloris,DoS
80,106044327,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.32921465,0.084870169,13300000.0,35100000.0,100000000,12,106000000,26500000.0,49100000.0,100000000,32,106000000,35300000.0,56100000.0,100000000,652,0,0,0,0,168,136,0.047150094,0.037720075,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,345.5,450.4270196,664,27,53000000.0,66400000.0,100000000,6044038,DoS slowloris,DoS
80,106042970,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329244456,0.084871255,13300000.0,35100000.0,100000000,62,106000000,26500000.0,49100000.0,100000000,537,106000000,35300000.0,56100000.0,100000000,4741,0,0,0,0,168,136,0.047150697,0.037720558,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,2439.5,3362.292745,4817,62,53000000.0,66400000.0,100000000,6038526,DoS slowloris,DoS
80,106043514,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329232507,0.08487082,13300000.0,35100000.0,100000000,4,106000000,26500000.0,49100000.0,100000000,4,106000000,35300000.0,56100000.0,100000000,497,0,0,0,0,168,136,0.047150456,0.037720364,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,309.0,345.0681092,553,65,53000000.0,66400000.0,100000000,6043335,DoS slowloris,DoS
80,106038232,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329348532,0.084875048,13300000.0,35100000.0,100000000,49,106000000,26500000.0,49100000.0,100000000,346,106000000,35300000.0,56100000.0,100000000,834,0,0,0,0,168,136,0.047152804,0.037722243,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,509.5,590.4341623,927,92,53000000.0,66400000.0,100000000,6037653,DoS slowloris,DoS
80,106037290,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329369225,0.084875802,13300000.0,35100000.0,100000000,26,106000000,26500000.0,49100000.0,100000000,216,106000000,35300000.0,56100000.0,100000000,818,0,0,0,0,168,136,0.047153223,0.037722579,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,453.5,552.2503961,844,63,53000000.0,66400000.0,100000000,6036815,DoS slowloris,DoS
80,106035698,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329404197,0.084877076,13300000.0,35100000.0,100000000,44,106000000,26500000.0,49100000.0,100000000,263,106000000,35300000.0,56100000.0,100000000,823,0,0,0,0,168,136,0.047153931,0.037723145,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,461.0,589.7270555,878,44,53000000.0,66400000.0,100000000,6035168,DoS slowloris,DoS
80,106036462,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329387414,0.084876464,13300000.0,35100000.0,100000000,26,106000000,26500000.0,49100000.0,100000000,273,106000000,35300000.0,56100000.0,100000000,825,0,0,0,0,168,136,0.047153591,0.037722873,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,445.5,573.4635995,851,40,53000000.0,66400000.0,100000000,6036011,DoS slowloris,DoS
80,106034835,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329423156,0.084877767,13300000.0,35100000.0,100000000,46,106000000,26500000.0,49100000.0,100000000,224,106000000,35300000.0,56100000.0,100000000,770,0,0,0,0,168,136,0.047154315,0.037723452,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,431.0,544.4722215,816,46,53000000.0,66400000.0,100000000,6034380,DoS slowloris,DoS
80,106034064,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329440094,0.084878384,13300000.0,35100000.0,100000000,45,106000000,26500000.0,49100000.0,100000000,250,106000000,35300000.0,56100000.0,100000000,863,0,0,0,0,168,136,0.047154658,0.037723726,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,495.5,611.6473657,928,63,53000000.0,66400000.0,100000000,6033528,DoS slowloris,DoS
80,106032310,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329478628,0.084879788,13300000.0,35100000.0,100000000,92,106000000,26500000.0,49100000.0,100000000,269,106000000,35300000.0,56100000.0,100000000,831,0,0,0,0,168,136,0.047155438,0.03772435,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,510.5,591.8483759,929,92,53000000.0,66400000.0,100000000,6031697,DoS slowloris,DoS
80,106033197,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329459141,0.084879078,13300000.0,35100000.0,100000000,55,106000000,26500000.0,49100000.0,100000000,285,106000000,35300000.0,56100000.0,100000000,881,0,0,0,0,168,136,0.047155043,0.037724035,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,519.0,634.9818895,968,70,53000000.0,66400000.0,100000000,6032605,DoS slowloris,DoS
80,106031398,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329498664,0.084880518,13300000.0,35100000.0,100000000,24,106000000,26500000.0,49100000.0,100000000,220,106000000,35300000.0,56100000.0,100000000,744,0,0,0,0,168,136,0.047155843,0.037724675,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,429.0,479.4183976,768,90,53000000.0,66400000.0,100000000,6030994,DoS slowloris,DoS
80,106030606,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329516064,0.084881152,13300000.0,35100000.0,100000000,45,106000000,26500000.0,49100000.0,100000000,240,106000000,35300000.0,56100000.0,100000000,818,0,0,0,0,168,136,0.047156196,0.037724957,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,480.0,541.6437944,863,97,53000000.0,66400000.0,100000000,6030093,DoS slowloris,DoS
80,106029730,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329535311,0.084881853,13300000.0,35100000.0,100000000,35,106000000,26500000.0,49100000.0,100000000,241,106000000,35300000.0,56100000.0,100000000,815,0,0,0,0,168,136,0.047156585,0.037725268,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,483.5,557.9072504,878,89,53000000.0,66400000.0,100000000,6029218,DoS slowloris,DoS
80,106028873,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329554139,0.084882539,13300000.0,35100000.0,100000000,8,106000000,26500000.0,49100000.0,100000000,216,106000000,35300000.0,56100000.0,100000000,813,0,0,0,0,168,136,0.047156966,0.037725573,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,436.0,544.4722215,821,51,53000000.0,66400000.0,100000000,6028449,DoS slowloris,DoS
80,106028093,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329571277,0.084883164,13300000.0,35100000.0,100000000,8,106000000,26500000.0,49100000.0,100000000,196,106000000,35300000.0,56100000.0,100000000,832,0,0,0,0,168,136,0.047157313,0.037725851,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,464.0,531.7442995,840,88,53000000.0,66400000.0,100000000,6027613,DoS slowloris,DoS
80,106027180,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329591337,0.084883895,13300000.0,35100000.0,100000000,9,106000000,26500000.0,49100000.0,100000000,254,106000000,35300000.0,56100000.0,100000000,795,0,0,0,0,168,136,0.047157719,0.037726175,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,432.0,526.0874452,804,60,53000000.0,66400000.0,100000000,6026761,DoS slowloris,DoS
80,106026448,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.32960742,0.084884481,13300000.0,35100000.0,100000000,41,106000000,26500000.0,49100000.0,100000000,321,106000000,35300000.0,56100000.0,100000000,842,0,0,0,0,168,136,0.047158045,0.037726436,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,480.0,620.8397539,919,41,53000000.0,66400000.0,100000000,6025908,DoS slowloris,DoS
80,106024048,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329660154,0.084886402,13300000.0,35100000.0,100000000,61,106000000,26500000.0,49100000.0,100000000,540,106000000,35300000.0,56100000.0,100000000,1110,0,0,0,0,168,136,0.047159112,0.03772729,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,624.5,772.8677118,1171,78,53000000.0,66500000.0,100000000,6023171,DoS slowloris,DoS
80,106025562,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329626888,0.08488519,13300000.0,35100000.0,100000000,41,106000000,26500000.0,49100000.0,100000000,211,106000000,35300000.0,56100000.0,100000000,665,0,0,0,0,168,136,0.047158439,0.037726751,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,410.5,481.539718,751,70,53000000.0,66400000.0,100000000,6025169,DoS slowloris,DoS
80,106024801,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329643609,0.0848858,13300000.0,35100000.0,100000000,31,106000000,26500000.0,49100000.0,100000000,263,106000000,35300000.0,56100000.0,100000000,819,0,0,0,0,168,136,0.047158778,0.037727022,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,455.0,599.6265504,879,31,53000000.0,66500000.0,100000000,6024312,DoS slowloris,DoS
80,106022908,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329685204,0.084887315,13300000.0,35100000.0,100000000,50,106000000,26500000.0,49100000.0,100000000,225,106000000,35300000.0,56100000.0,100000000,713,0,0,0,0,168,136,0.04715962,0.037727696,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,440.5,533.8656198,818,63,53000000.0,66500000.0,100000000,6022420,DoS slowloris,DoS
80,106022132,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329702255,0.084887936,13300000.0,35100000.0,100000000,2,106000000,26500000.0,49100000.0,100000000,2,106000000,35300000.0,56100000.0,100000000,564,0,0,0,0,168,136,0.047159965,0.037727972,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,332.5,400.9295449,616,49,53000000.0,66500000.0,100000000,6021886,DoS slowloris,DoS
80,106021497,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329716208,0.084888445,13300000.0,35100000.0,100000000,29,106000000,26500000.0,49100000.0,100000000,244,106000000,35300000.0,56100000.0,100000000,713,0,0,0,0,168,136,0.047160247,0.037728198,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,416.5,460.3265146,742,91,53000000.0,66500000.0,100000000,6021083,DoS slowloris,DoS
80,106020622,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329735436,0.084889145,13300000.0,35100000.0,100000000,46,106000000,26500000.0,49100000.0,100000000,341,106000000,35300000.0,56100000.0,100000000,854,0,0,0,0,168,136,0.047160636,0.037728509,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,474.5,605.9905115,903,46,53000000.0,66500000.0,100000000,6020070,DoS slowloris,DoS
80,106019785,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329753828,0.084889816,13300000.0,35100000.0,100000000,66,106000000,26500000.0,49100000.0,100000000,301,106000000,35300000.0,56100000.0,100000000,802,0,0,0,0,168,136,0.047161009,0.037728807,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,486.0,540.2295808,868,104,53000000.0,66500000.0,100000000,6019234,DoS slowloris,DoS
80,106017100,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329812832,0.084891966,13300000.0,35100000.0,100000000,43,106000000,26500000.0,49100000.0,100000000,242,106000000,35300000.0,56100000.0,100000000,711,0,0,0,0,168,136,0.047162203,0.037729762,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,409.5,487.1965722,754,65,53000000.0,66500000.0,100000000,6016665,DoS slowloris,DoS
80,106018962,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329771914,0.084890475,13300000.0,35100000.0,100000000,48,106000000,26500000.0,49100000.0,100000000,343,106000000,35300000.0,56100000.0,100000000,852,0,0,0,0,168,136,0.047161375,0.0377291,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,484.0,588.3128419,900,68,53000000.0,66500000.0,100000000,6018376,DoS slowloris,DoS
80,106016353,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329829248,0.084892564,13300000.0,35100000.0,100000000,4,106000000,26500000.0,49100000.0,100000000,4,106000000,35300000.0,56100000.0,100000000,708,0,0,0,0,168,136,0.047162535,0.037730028,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,427.5,494.26764,777,78,53000000.0,66500000.0,100000000,6015882,DoS slowloris,DoS
80,106018111,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329790615,0.084891156,13300000.0,35100000.0,100000000,17,106000000,26500000.0,49100000.0,100000000,443,106000000,35300000.0,56100000.0,100000000,907,0,0,0,0,168,136,0.047161753,0.037729403,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,549.5,641.3458505,1003,96,53000000.0,66500000.0,100000000,6017443,DoS slowloris,DoS
80,106014883,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329861553,0.084893741,13300000.0,35100000.0,100000000,48,106000000,26500000.0,49100000.0,100000000,110,106000000,35300000.0,56100000.0,100000000,719,0,0,0,0,168,136,0.047163189,0.037730551,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,419.5,509.8239892,780,59,53000000.0,66500000.0,100000000,6014497,DoS slowloris,DoS
80,106015561,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329846653,0.084893198,13300000.0,35100000.0,100000000,1,106000000,26500000.0,49100000.0,100000000,1,106000000,35300000.0,56100000.0,100000000,497,0,0,0,0,168,136,0.047162888,0.03773031,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,288.0,403.0508653,573,3,53000000.0,66500000.0,100000000,6015333,DoS slowloris,DoS
80,106014108,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329878586,0.084894361,13300000.0,35100000.0,100000000,2,106000000,26500000.0,49100000.0,100000000,2,106000000,35300000.0,56100000.0,100000000,777,0,0,0,0,168,136,0.047163534,0.037730827,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,439.5,501.3387079,794,85,53000000.0,66500000.0,100000000,6013676,DoS slowloris,DoS
80,106013328,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329895728,0.084894986,13300000.0,35100000.0,100000000,42,106000000,26500000.0,49100000.0,100000000,124,106000000,35300000.0,56100000.0,100000000,676,0,0,0,0,168,136,0.047163881,0.037731105,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,402.5,474.4686502,738,67,53000000.0,66500000.0,100000000,6012970,DoS slowloris,DoS
80,106012616,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329911376,0.084895556,13300000.0,35100000.0,100000000,28,106000000,26500000.0,49100000.0,100000000,159,106000000,35300000.0,56100000.0,100000000,758,0,0,0,0,168,136,0.047164198,0.037731358,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,436.5,494.26764,786,87,53000000.0,66500000.0,100000000,6012191,DoS slowloris,DoS
80,106011121,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329944233,0.084896753,13300000.0,35100000.0,100000000,14,106000000,26500000.0,49100000.0,100000000,346,106000000,35300000.0,56100000.0,100000000,891,0,0,0,0,168,136,0.047164863,0.03773189,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,489.5,587.6057352,905,74,53000000.0,66500000.0,100000000,6010590,DoS slowloris,DoS
80,106011896,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.3299272,0.084896133,13300000.0,35100000.0,100000000,27,106000000,26500000.0,49100000.0,100000000,70,106000000,35300000.0,56100000.0,100000000,652,0,0,0,0,168,136,0.047164518,0.037731615,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,395.5,447.5985925,712,79,53000000.0,66500000.0,100000000,6011516,DoS slowloris,DoS
80,106010336,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329961486,0.084897382,13300000.0,35100000.0,100000000,44,106000000,26500000.0,49100000.0,100000000,194,106000000,35300000.0,56100000.0,100000000,811,0,0,0,0,168,136,0.047165212,0.03773217,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,489.0,548.7148622,877,101,53000000.0,66500000.0,100000000,6009773,DoS slowloris,DoS
80,106009387,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329982344,0.084898142,13300000.0,35100000.0,100000000,45,106000000,26500000.0,49100000.0,100000000,242,106000000,35300000.0,56100000.0,100000000,1046,0,0,0,0,168,136,0.047165634,0.037732508,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,579.0,724.0773439,1091,67,53000000.0,66500000.0,100000000,6008677,DoS slowloris,DoS
80,106008324,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.330005708,0.084898993,13300000.0,35100000.0,100000000,47,106000000,26500000.0,49100000.0,100000000,47,106000000,35300000.0,56100000.0,100000000,730,0,0,0,0,168,136,0.047166107,0.037732886,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,417.0,511.9453096,779,55,53000000.0,66500000.0,100000000,6007904,DoS slowloris,DoS
80,106007588,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.330021885,0.084899583,13300000.0,35100000.0,100000000,2,106000000,26500000.0,49100000.0,100000000,499,106000000,35300000.0,56100000.0,100000000,1179,0,0,0,0,168,136,0.047166435,0.037733148,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,658.0,828.7291476,1244,72,53000000.0,66500000.0,100000000,6006673,DoS slowloris,DoS
80,106006322,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.330049712,0.084900597,13300000.0,35100000.0,100000000,48,106000000,26500000.0,49100000.0,100000000,523,106000000,35300000.0,56100000.0,100000000,1272,0,0,0,0,168,136,0.047166998,0.037733599,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,702.0,873.9839815,1320,84,53000000.0,66500000.0,100000000,6005366,DoS slowloris,DoS
